,time,stg,lat,lon,depth,xx,yy,label,clipped_stns,clipped_binary,n_clipped_stns,Mw
8758,2018-10-24T13:45:42.939900Z,18.0,53.787966,-2.967655,2.466406,336345.1233918931,432838.2699387191,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8759,2018-10-24T13:46:10.810500Z,18.0,53.787659,-2.972589,1.6757810000000002,336019.59596502694,432808.5555032743,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8760,2018-10-24T13:46:29.536100Z,18.0,53.787659,-2.967396,2.466406,336361.7220280181,432803.8827079961,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8761,2018-10-24T13:46:40.192100Z,18.0,53.788886,-2.967655,2.466406,336346.51627194136,432940.6221862529,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.6814176560027576
8762,2018-10-24T13:46:41.770300Z,18.0,53.788886,-2.967655,2.466406,336346.51627194136,432940.6221862529,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.6502297112998745
8763,2018-10-24T13:47:03.756000Z,18.0,53.788886,-2.9681740000000003,2.449219,336312.3244678361,432941.0885211772,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8764,2018-10-24T13:47:09.184600Z,18.0,53.787966,-2.968175,2.449219,336310.8649773898,432838.73720433307,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8765,2018-10-24T13:47:45.030300Z,18.0,53.788119,-2.967655,2.466406,336345.3550327513,432855.2915614347,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8766,2018-10-24T13:47:50.488600Z,18.0,53.787813,-2.968175,2.449219,336310.6332155784,432821.7155874779,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.8750839897327172
8767,2018-10-24T13:47:52.083700Z,18.0,53.787813,-2.967915,2.449219,336327.7625006538,432821.4820077999,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8768,2018-10-24T13:48:14.920800Z,18.0,53.78873299999999,-2.967915,2.466406,336329.15574345656,432923.8342290987,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.005521584340852
8769,2018-10-24T13:48:17.880100Z,18.0,53.78873299999999,-2.9681740000000003,2.449219,336312.0927034975,432924.0669017803,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.5769601729699465
8770,2018-10-24T13:48:28.489800Z,18.0,53.78873299999999,-2.967655,2.466406,336346.2846287836,432923.6005614182,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.3594089394575785
8771,2018-10-24T13:48:35.104600Z,18.0,53.78873299999999,-2.968434,2.449219,336294.96375635924,432924.300413765,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.58804583851974
8772,2018-10-24T13:48:38.899700Z,18.0,53.78873299999999,-2.967655,2.466406,336346.2846287836,432923.6005614182,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.4541351460517395
8773,2018-10-24T13:48:42.712700Z,18.0,53.788273,-2.967915,2.449219,336328.4591199814,432872.65811653726,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9688228725069984
8774,2018-10-24T13:49:30.247000Z,18.0,53.788886,-2.967914,2.466406,336329.4533274948,432940.85495116736,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8775,2018-10-24T13:49:58.605200Z,18.0,53.78858,-2.967915,2.466406,336328.92403997073,432906.81260862725,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8776,2018-10-24T13:50:18.211100Z,18.0,53.789347,-2.967914,2.414844,336330.151470208,432992.142321305,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8777,2018-10-24T13:50:20.390200Z,18.0,53.788119,-2.968175,2.449219,336311.09673966013,432855.75882161147,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9729738721857252
8778,2018-10-24T13:50:21.322500Z,18.0,53.787966,-2.968175,2.449219,336310.8649773898,432838.73720433307,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9750883993340684
8779,2018-10-24T13:50:30.041600Z,18.0,53.78881,-2.967785,2.457813,336337.8367798915,432932.2838250151,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0557250178483119
8780,2018-10-24T13:50:45.044500Z,18.0,53.787813,-2.967655,2.466406,336344.8917514936,432821.2483164303,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8781,2018-10-24T13:51:00.102400Z,18.0,53.78873299999999,-2.967915,2.483594,336329.15574345656,432923.8342290987,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8782,2018-10-24T13:51:05.167200Z,18.0,53.788886,-2.9681740000000003,2.449219,336312.3244678361,432941.0885211772,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.0102486448919938
8783,2018-10-24T13:51:10.990400Z,18.0,53.78873299999999,-2.967915,2.466406,336329.15574345656,432923.8342290987,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.6894266889435521
8784,2018-10-24T13:51:17.188600Z,18.0,53.788886,-2.967395,2.466406,336363.6450968805,432940.3885852472,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8785,2018-10-24T13:51:21.128100Z,18.0,53.787813,-2.967655,2.466406,336344.8917514936,432821.2483164303,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.030415490458367
8786,2018-10-24T13:51:31.484000Z,18.0,53.787928,-2.968369,2.470703,336298.0263482335,432834.6838418771,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",1.0,1.0,0.5422604511988425
8787,2018-10-24T13:51:36.046000Z,18.0,53.78904,-2.968434,2.4320310000000003,336295.4289217054,432958.4549061227,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.6356613051417837
8788,2018-10-24T13:51:39.095400Z,18.0,53.78858,-2.967915,2.466406,336328.92403997073,432906.81260862725,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.0934784612702844
8789,2018-10-24T13:51:44.022800Z,18.0,53.788196,-2.967785,2.457813,336336.9070609625,432863.97483208135,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8790,2018-10-24T13:51:50.127100Z,18.0,53.788119,-2.967395,2.483594,336362.4841624181,432855.0579406771,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8791,2018-10-24T13:51:55.074700Z,18.0,53.78873299999999,-2.967915,2.449219,336329.15574345656,432923.8342290987,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.034385953272933
8792,2018-10-24T13:52:06.963100Z,18.0,53.787966,-2.967655,2.483594,336345.1233918931,432838.2699387191,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8793,2018-10-24T13:52:13.913800Z,18.0,53.787966,-2.968175,2.449219,336310.8649773898,432838.73720433307,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8794,2018-10-24T13:52:17.592800Z,18.0,53.788886,-2.967914,2.466406,336329.4533274948,432940.85495116736,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.7162317542193204
8795,2018-10-24T13:52:19.456100Z,18.0,53.787813,-2.967655,2.466406,336344.8917514936,432821.2483164303,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9449304662733544
8796,2018-10-24T13:52:23.278300Z,18.0,53.788119,-2.967655,2.466406,336345.3550327513,432855.2915614347,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8797,2018-10-24T13:52:32.340500Z,18.0,53.78904,-2.968434,2.4320310000000003,336295.4289217054,432958.4549061227,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.1476825520687015
8798,2018-10-24T13:52:34.323200Z,18.0,53.788886,-2.967914,2.466406,336329.4533274948,432940.85495116736,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.623732877508548
8799,2018-10-24T13:52:49.024700Z,18.0,53.788503000000006,-2.9683040000000003,2.457813,336303.179781357,432898.5955951521,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.7769057681486764
8800,2018-10-24T13:52:51.279800Z,18.0,53.78858,-2.967655,2.466406,336346.0529860845,432906.5789370068,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8801,2018-10-24T13:52:53.444800Z,18.0,53.788886,-2.9681740000000003,2.449219,336312.3244678361,432941.0885211772,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.7904054213759037
8802,2018-10-24T13:52:54.259100Z,18.0,53.788886,-2.9681740000000003,2.449219,336312.3244678361,432941.0885211772,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8803,2018-10-24T13:52:57.970700Z,18.0,53.788886,-2.9681740000000003,2.449219,336312.3244678361,432941.0885211772,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8804,2018-10-24T13:53:05.015700Z,18.0,53.787966,-2.967655,2.466406,336345.1233918931,432838.2699387191,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8805,2018-10-24T13:53:09.085800Z,18.0,53.787966,-2.967915,2.449219,336327.99420183944,432838.5036261503,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9471878855934096
8806,2018-10-24T13:53:13.258700Z,18.0,53.787966,-2.967915,2.483594,336327.99420183944,432838.5036261503,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.8842712601710048
8807,2018-10-24T13:53:16.235600Z,18.0,53.788886,-2.968434,2.4320310000000003,336295.19558120304,432941.3220335215,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8808,2018-10-24T13:53:19.455500Z,18.0,53.788503000000006,-2.9683040000000003,2.457813,336303.179781357,432898.5955951521,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8809,2018-10-24T13:53:34.677200Z,18.0,53.787966,-2.968175,2.449219,336310.8649773898,432838.73720433307,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9203075945971548
8810,2018-10-24T13:53:58.491700Z,18.0,53.787966,-2.968175,2.449219,336310.8649773898,432838.73720433307,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8811,2018-10-24T13:54:13.885200Z,18.0,53.787813,-2.967655,2.483594,336344.8917514936,432821.2483164303,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8812,2018-10-24T13:54:14.495600Z,18.0,53.788886,-2.967914,2.449219,336329.4533274948,432940.85495116736,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8813,2018-10-24T13:54:15.238000Z,18.0,53.78873299999999,-2.967915,2.449219,336329.15574345656,432923.8342290987,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8814,2018-10-24T13:54:23.902200Z,18.0,53.788273,-2.967655,2.483594,336345.5881880654,432872.4244370106,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.919722758073771
8815,2018-10-24T13:54:25.550100Z,18.0,53.787659,-2.967396,2.466406,336361.7220280181,432803.8827079961,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8816,2018-10-24T13:54:30.145300Z,18.0,53.788886,-2.967914,2.466406,336329.4533274948,432940.85495116736,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.6259305792770711
8817,2018-10-24T13:54:35.108500Z,18.0,53.787966,-2.967915,2.449219,336327.99420183944,432838.5036261503,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8818,2018-10-24T13:55:06.791800Z,18.0,53.787889,-2.967785,2.457813,336336.44220426865,432829.8203381704,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8819,2018-10-24T13:55:12.088500Z,18.0,53.78858,-2.967915,2.466406,336328.92403997073,432906.81260862725,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-1.1030711520324583
8820,2018-10-24T13:55:14.240500Z,18.0,53.787889,-2.967785,2.457813,336336.44220426865,432829.8203381704,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8821,2018-10-24T13:55:45.623300Z,18.0,53.78904,-2.9681740000000003,2.449219,336312.5577474377,432958.22139341664,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.1933958306969838
8822,2018-10-24T13:55:52.061500Z,18.0,53.789807,-2.967395,2.4320310000000003,336365.0391416255,433042.8521242656,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8823,2018-10-24T13:55:55.487200Z,18.0,53.788886,-2.967914,2.449219,336329.4533274948,432940.85495116736,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.9479538139639798
8824,2018-10-24T13:56:03.003000Z,18.0,53.788196,-2.966746,2.492188,336405.357577702,432863.04150573583,MLnew,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8825,2018-10-24T13:56:06.721800Z,18.0,53.787813,-2.968175,2.4320310000000003,336310.6332155784,432821.7155874779,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8826,2018-10-24T13:56:29.798700Z,18.0,53.788119,-2.967915,2.466406,336328.2259034838,432855.52524492657,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
8827,2018-10-24T13:56:34.808900Z,18.0,53.787966,-2.968175,2.449219,336310.8649773898,432838.73720433307,MLsame,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,
